dataset,client_count,attacker_count,cohort_mode,variant,trust_estimator,attack_scenario,noniid_alpha,round,independent_runs,accuracy_mean,accuracy_ci95,backdoor_asr_mean,backdoor_asr_ci95,target_effective_aggregation_share_mean,target_effective_aggregation_share_ci95,target_returned_updates_mean,target_returned_updates_ci95,target_aggregated_updates_mean,target_aggregated_updates_ci95,target_observed_node_rate_mean,target_observed_node_rate_ci95,target_limited_rate_mean,target_limited_rate_ci95,target_admitted_rate_mean,target_admitted_rate_ci95,target_rffl_removals_mean,target_rffl_removals_ci95,target_lease_expirations_mean,target_lease_expirations_ci95,target_lease_renewals_mean,target_lease_renewals_ci95
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,19,5,0.82752,0.008558659431505194,0.021777777777777778,0.011721144457381079,0.10381999954466666,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,20,5,0.82988,0.009641263095444321,0.022088888888888887,0.00662393229926076,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,21,5,0.82792,0.009227827636249679,0.01728888888888889,0.006871593436595844,0.10381999954466666,0.03892949916260289,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,22,5,0.8288800000000001,0.016792880141805376,0.018088888888888887,0.011457714313271106,0.10381999954466666,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,23,5,0.82516,0.018102251751032705,0.016844444444444447,0.007773556606272995,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,24,5,0.834,0.0011243745715894553,0.02302222222222222,0.009064892616610011,0.10381999954466666,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,25,5,0.8301999999999999,0.00557782224491829,0.019333333333333334,0.006485712845828508,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,26,5,0.8215999999999999,0.025004659068219935,0.015644444444444443,0.00858832835463117,0.10381999954466663,0.03892949916260286,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,27,5,0.8319599999999999,0.011603281967476717,0.019644444444444444,0.007650648734322808,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,28,5,0.83172,0.0033206097742254376,0.01791111111111111,0.007074135780640019,0.10381999954466666,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,29,5,0.8313600000000001,0.005204335075930489,0.02053333333333333,0.010217809777162704,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,30,5,0.83316,0.0060889663032161,0.02222222222222222,0.012200143982293713,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,31,5,0.8171999999999999,0.03926211459291943,0.018222222222222223,0.007806785438228938,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,32,5,0.82416,0.029419524669990763,0.016355555555555557,0.008550569467435817,0.10381999954466663,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,33,5,0.8341200000000001,0.00825608526880966,0.022133333333333335,0.010556803714079549,0.10381999954466666,0.03892949916260289,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,34,5,0.8321999999999999,0.013998350526820415,0.020133333333333333,0.008639151231720755,0.10381999954466666,0.03892949916260289,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,35,5,0.8326399999999999,0.006754013028227997,0.019777777777777776,0.008836075287330946,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,36,5,0.8337600000000001,0.002882158646247214,0.021333333333333333,0.005424582572478988,0.10381999954466666,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,37,5,0.8334400000000001,0.0038766969206111292,0.019644444444444444,0.010197298431488127,0.10381999954466666,0.03892949916260286,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,38,5,0.83416,0.0087998857119976,0.017377777777777777,0.004033609361989296,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,39,5,0.8309599999999999,0.012200446641958037,0.020844444444444443,0.007412589121041486,0.10381999954466666,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,40,5,0.83668,0.00856046060993106,0.02351111111111111,0.009255639631168527,0.10381999954466666,0.03892949916260289,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,41,5,0.83292,0.008416980056336938,0.018133333333333335,0.01009034458302676,0.10381999954466663,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,42,5,0.83036,0.005658501385769361,0.018488888888888888,0.0094530102224512,0.10381999954466663,0.038929499162602896,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,43,5,0.83084,0.007022595157640655,0.017466666666666665,0.0069355576498492996,0.10381999954466666,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,44,5,0.83504,0.006689792483641726,0.019688888888888888,0.01157341500646878,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,45,5,0.83504,0.0026884247847081292,0.020755555555555555,0.008207561246872042,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,46,5,0.8364,0.003926486322955087,0.021377777777777777,0.0035518353841494034,0.10381999954466666,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,47,5,0.8314,0.0023493385354772973,0.021733333333333334,0.012001007500311656,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,48,5,0.8358400000000001,0.007739063703791628,0.0184,0.010076753870296726,0.10381999954466663,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,49,5,0.8356399999999999,0.002435687799392049,0.020577777777777778,0.0074566236773645845,0.10381999954466666,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,50,5,0.8356000000000001,0.006688870580173776,0.018355555555555556,0.009181723817051238,0.10381999954466666,0.038929499162602896,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,1,5,0.75804,0.01077661350348736,0.0324,0.02129939833255015,0.10381999954466666,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,5,0.7924399999999999,0.008110641999366522,0.05511111111111111,0.03365271150521355,0.10381999954466666,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,5,0.8058799999999999,0.007027423343262674,0.06911111111111111,0.035771992844701096,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,5,0.80948,0.011686954200521944,0.10435555555555556,0.03624591974483635,0.10381999954466666,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,5,0.8192799999999998,0.006522223542208668,0.1295111111111111,0.04856771840172533,0.10381999954466666,0.03892949916260289,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,5,0.82032,0.005618032218255855,0.1634222222222222,0.09381047422632087,0.10381999954466666,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,7,5,0.8224,0.0028960332172349662,0.20302222222222222,0.11195015403249126,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,8,5,0.8221999999999999,0.009228495907796114,0.24053333333333332,0.13425612021738645,0.10381999954466666,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,9,5,0.8238399999999999,0.005333087804345943,0.2617777777777778,0.13058922493748462,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,10,5,0.8288399999999999,0.002849882615829209,0.30964444444444444,0.17582361894709053,0.10381999954466663,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,11,5,0.82792,0.009152335567948873,0.3228888888888889,0.15750322183132576,0.10381999954466663,0.03892949916260289,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,12,5,0.8278800000000001,0.005650867285791219,0.36666666666666664,0.20105851823745705,0.10381999954466666,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,13,5,0.8261200000000001,0.008389459721784401,0.38031111111111116,0.19792345508952047,0.10381999954466666,0.0389294991626029,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,14,5,0.83224,0.0036975744844388184,0.41631111111111113,0.16967451709110526,0.10381999954466666,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,15,5,0.8282800000000001,0.003264419427159585,0.422,0.1868415917929247,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,16,5,0.8313599999999999,0.003319681062202214,0.4548444444444444,0.2022300606194369,0.10381999954466666,0.03892949916260289,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,17,5,0.8319199999999999,0.007262619990162133,0.5114666666666666,0.17581452533422479,0.10381999954466666,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,18,5,0.8344400000000001,0.002153490721870338,0.5098666666666667,0.17915232878876763,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,19,5,0.83392,0.003698408304380501,0.5455111111111112,0.1842015401223286,0.10381999954466666,0.03892949916260289,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,20,5,0.8342,0.002164915156001161,0.5566666666666666,0.19503881260617645,0.10381999954466666,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,21,5,0.8298,0.006672716651446668,0.558711111111111,0.20087765993003262,0.10381999954466666,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,22,5,0.83232,0.006274028785127096,0.5689777777777778,0.18955122483105552,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,23,5,0.8302800000000001,0.010708011263368499,0.5909333333333333,0.16453809581261944,0.10381999954466663,0.038929499162602896,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,24,5,0.8348800000000001,0.004370939460930894,0.6129777777777778,0.16878068658646442,0.10381999954466666,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,25,5,0.8341200000000001,0.0038495589103678626,0.6331111111111112,0.15402553955344075,0.10381999954466666,0.03892949916260289,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,26,5,0.82704,0.012799863626303863,0.6078222222222223,0.1870451613184151,0.10381999954466666,0.03892949916260289,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,27,5,0.8366,0.004737887851498688,0.6520444444444444,0.18596000044371627,0.10381999954466666,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,28,5,0.83596,0.004800601247066806,0.6587111111111111,0.1792577758979354,0.10381999954466666,0.03892949916260289,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,29,5,0.83604,0.005806422337862827,0.6626666666666667,0.1680379614067495,0.10381999954466663,0.03892949916260286,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,30,5,0.8358000000000001,0.006556174038725454,0.6821777777777778,0.16158454655727472,0.10381999954466666,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,31,5,0.82588,0.02340897251294532,0.6976444444444445,0.17637118359042522,0.10381999954466666,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,32,5,0.8301200000000002,0.019673694887500516,0.6852,0.17595012294405932,0.10381999954466666,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,33,5,0.8362,0.0028960332172349693,0.7125333333333334,0.1522621141718697,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,34,5,0.8382800000000001,0.004928014086711353,0.7251111111111112,0.16111570572949785,0.10381999954466666,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,35,5,0.83856,0.004556754623235218,0.7307111111111111,0.14045838074217165,0.10381999954466663,0.03892949916260287,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,36,5,0.83804,0.0027112665272502755,0.7253333333333334,0.1512603196160915,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,37,5,0.8387600000000001,0.004119630828686508,0.7328888888888889,0.15354916291733783,0.10381999954466666,0.03892949916260289,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,38,5,0.83476,0.007559684419937756,0.7307111111111111,0.17665809951667982,0.10381999954466666,0.03892949916260289,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,39,5,0.83776,0.006076293088163056,0.7531555555555556,0.13552602980403114,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,40,5,0.83872,0.004909207196757246,0.754,0.13515187848359095,0.10381999954466663,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,41,5,0.8366,0.005725134831521031,0.7587555555555555,0.13225023777812414,0.10381999954466663,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,42,5,0.8338800000000001,0.004071446354386727,0.7602666666666666,0.14468099511326588,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,43,5,0.8358400000000001,0.005503807855492946,0.7714222222222223,0.1419334272352785,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,44,5,0.83532,0.00732813219052795,0.7709333333333334,0.15324422013066577,0.10381999954466666,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,45,5,0.84048,0.00243061872459593,0.784488888888889,0.14341647527359608,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,46,5,0.8407200000000001,0.002133350753639236,0.7906666666666666,0.12836979451932345,0.10381999954466666,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
