dataset,client_count,attacker_count,cohort_mode,variant,trust_estimator,attack_scenario,noniid_alpha,round,independent_runs,accuracy_mean,accuracy_ci95,backdoor_asr_mean,backdoor_asr_ci95,target_effective_aggregation_share_mean,target_effective_aggregation_share_ci95,target_returned_updates_mean,target_returned_updates_ci95,target_aggregated_updates_mean,target_aggregated_updates_ci95,target_observed_node_rate_mean,target_observed_node_rate_ci95,target_limited_rate_mean,target_limited_rate_ci95,target_admitted_rate_mean,target_admitted_rate_ci95,target_rffl_removals_mean,target_rffl_removals_ci95,configured_access_lease_full_updates,target_lease_expirations_mean,target_lease_expirations_ci95,target_lease_renewals_mean,target_lease_renewals_ci95,lease_full_updates
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,33,10,0.34054999999999996,0.01287471307770792,0.10644444444444445,0.053754932674094494,0.10974301183380504,0.012257475920657557,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,34,10,0.34245000000000003,0.013209321335068818,0.11044444444444443,0.0661579614436654,0.10848092762494718,0.009765675005502936,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,35,10,0.34225,0.015308609931169538,0.0631111111111111,0.03438507876782834,0.11087185510403305,0.008262076969670275,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,36,10,0.32794999999999996,0.015343113267219833,0.06305555555555556,0.031382102850313745,0.11091096270383627,0.010421949499890634,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,37,10,0.33685,0.011761827484573153,0.06644444444444444,0.06956642555786292,0.10984512934641408,0.011368399591773477,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,38,10,0.33554999999999996,0.009832290879500756,0.08805555555555555,0.04748662275710911,0.11123553721859025,0.014378928061781197,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,39,10,0.33859999999999996,0.011742171959936726,0.08911111111111111,0.04326074253727178,0.10850112117282093,0.016052622029243596,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,40,10,0.3436,0.006990354395795679,0.08916666666666667,0.03898065128550727,0.11303282722894326,0.016863091588000593,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,41,10,0.34265,0.009469363943747398,0.07316666666666667,0.048028559683228306,0.10868094293430801,0.01740666505412339,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,42,10,0.33330000000000004,0.008193187785168168,0.06722222222222222,0.04395446012677388,0.11284609813824209,0.016450024953358688,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,43,10,0.3335,0.008638755360341088,0.06966666666666667,0.031504861290326404,0.11365028661972756,0.019065589009939085,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,44,10,0.3376,0.01292138679680603,0.09011111111111111,0.06509068996817333,0.11664420211999271,0.018356750688734012,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,45,10,0.3396,0.010124820647049766,0.08772222222222223,0.0450532425083593,0.11628360166146626,0.018963423030562577,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,46,10,0.33744999999999997,0.013652773910494288,0.08272222222222222,0.051640695754207995,0.11324368062049701,0.019052860670044997,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,47,10,0.34095,0.015357929571831373,0.09822222222222222,0.041663621634255986,0.11511953949657842,0.01653557868858411,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,48,10,0.33795,0.017196238682479416,0.11027777777777778,0.0868426699646946,0.11630665516741219,0.012520304964702595,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,49,10,0.33620000000000005,0.009942631807728976,0.07088888888888889,0.05293015166350382,0.11436579928275245,0.016733495976279662,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,50,10,0.33940000000000003,0.0186136422893779,0.07461111111111111,0.037782617665218655,0.11940844915127377,0.017389239156406187,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,1,10,0.15649999999999997,0.0329500186486281,0.27427777777777773,0.29505718251001317,0.09999999999999998,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,10,0.20564999999999997,0.017827439483867058,0.051555555555555556,0.09011992252327157,0.09754955488117488,0.0029386273805833644,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,10,0.23305000000000003,0.017748645728194234,0.09722222222222224,0.051307108403577245,0.0973907620552729,0.004748698917754625,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,10,0.25539999999999996,0.01666421656227835,0.12216666666666665,0.0757821260090045,0.09842502073054696,0.004796752697047319,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,10,0.2557,0.013405600946075184,0.15166666666666667,0.11597689976284134,0.10080194418883322,0.005460099424094762,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,10,0.26970000000000005,0.010149220205895025,0.064,0.03473171243419191,0.10036446208953902,0.00583715621091208,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,7,10,0.28640000000000004,0.008956733166045882,0.1272222222222222,0.08042658162938042,0.09414816265955336,0.006273268116152704,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,8,10,0.28585,0.016864538004651534,0.16794444444444445,0.07771963013035012,0.09176295362291662,0.008579716794482925,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,9,10,0.28054999999999997,0.019407475970270725,0.1612777777777778,0.1277695827151681,0.0914152509439885,0.010298491973574148,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,10,10,0.28715,0.01891608461149354,0.1726666666666667,0.0889698976619668,0.0885565747294617,0.011148932707610842,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,11,10,0.30340000000000006,0.018816440220462253,0.16799999999999998,0.1313501585231657,0.09002668721032661,0.010506049586555963,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,12,10,0.31325000000000003,0.021384565433901524,0.18844444444444447,0.10094181758272677,0.09221296238188799,0.011387139861397,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,13,10,0.30135,0.009482864612057022,0.14216666666666666,0.05398988376446786,0.09703685174709581,0.013189477227782154,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,14,10,0.30565000000000003,0.011388500416101606,0.20833333333333334,0.08288692398812617,0.09892591566246918,0.012761016156217097,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,15,10,0.30605,0.015808551398324527,0.17938888888888888,0.08775996015003328,0.10225903009676285,0.015842446442948337,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,16,10,0.31074999999999997,0.008531545455122332,0.13305555555555557,0.060390846508630275,0.10379961158585808,0.01690492571362877,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,17,10,0.32775000000000004,0.012420423978984567,0.1511111111111111,0.07207824639735554,0.10469213019625814,0.019667326958950727,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,18,10,0.31295,0.014014474928022606,0.22116666666666665,0.10483173976695911,0.10706661200598075,0.0194435501482654,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,19,10,0.3075,0.014666270477777937,0.2381111111111111,0.0798155207793296,0.1061711835490892,0.02043591041372896,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,20,10,0.3218,0.011920468835612033,0.19377777777777777,0.08469415407153025,0.10793692659967724,0.02198766012148693,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,21,10,0.3097,0.01979096647298733,0.32944444444444443,0.12130016261453819,0.10741985209979739,0.02057560629543546,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,22,10,0.32665,0.011181925715230917,0.23394444444444445,0.07251697945864251,0.11614914972791364,0.019399577348159065,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,23,10,0.3285,0.01179796833332837,0.2923333333333334,0.1024822402219756,0.11478314173963677,0.019139409735604847,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,24,10,0.33494999999999997,0.013500960027996228,0.20444444444444443,0.08545187760435234,0.12014121348539955,0.020925821724529333,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,25,10,0.33209999999999995,0.00888662815699007,0.24966666666666665,0.07954704481125811,0.12313912167595038,0.020235939887232546,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,26,10,0.32230000000000003,0.017890439158284567,0.3733888888888889,0.1229160575212288,0.12618194553394088,0.018442329121237583,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,27,10,0.31934999999999997,0.017151211223000458,0.2475,0.1057241873064182,0.12951167216544607,0.01844500497286474,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,28,10,0.32949999999999996,0.010197844188523037,0.3267777777777777,0.11869105256047485,0.13021094674363112,0.018582300312543622,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,29,10,0.3342,0.010418755783172012,0.3631666666666667,0.060645972368238,0.13659548793195878,0.020089391493145835,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,30,10,0.33055,0.015046557544146577,0.3263333333333333,0.1381893820165289,0.1384459866562947,0.01800771035391937,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,31,10,0.323,0.013730173827219637,0.39966666666666667,0.1604507539230912,0.13835717220940563,0.0176520606480512,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,32,10,0.33354999999999996,0.01182498645603286,0.29583333333333334,0.10420407194848938,0.14632858429200438,0.020418852470261765,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,33,10,0.32855,0.013875844532355958,0.39661111111111114,0.07350320590856403,0.15081816548401483,0.021673915877577447,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,34,10,0.34195000000000003,0.00869525727445199,0.33183333333333337,0.1289297354172871,0.15177144110978352,0.026726264719595116,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,35,10,0.33089999999999997,0.01815669840392373,0.44772222222222224,0.13102539397041452,0.15093837591605136,0.027346900434411268,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,36,10,0.33785000000000004,0.012116627060580906,0.36516666666666664,0.1285902267608569,0.15302511051557868,0.026363691679363914,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,37,10,0.32515,0.012825597682997117,0.4436111111111112,0.13109566558559782,0.14911876056145928,0.02822152933689512,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,38,10,0.3480500000000001,0.011547654378633558,0.4474444444444444,0.1275203435905548,0.15217673921442046,0.030308506321917596,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,39,10,0.35045000000000004,0.008581715813735461,0.41933333333333334,0.14674510141707983,0.15154009529308832,0.029298560330605523,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,40,10,0.33710000000000007,0.01151727087060456,0.48511111111111116,0.13990629246615274,0.1533637323585767,0.026824511937635517,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,41,10,0.3456,0.009049885317909682,0.46738888888888885,0.13460912032499864,0.15845138632260683,0.02719828675901744,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,42,10,0.32215000000000005,0.015440638145746038,0.4855555555555555,0.16238560482338013,0.16031781028802836,0.02915102248943565,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,43,10,0.3329,0.016225097859554047,0.5085555555555554,0.11994233018794268,0.16478863409158045,0.031120112498295938,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,44,10,0.33735,0.013263661466251029,0.49822222222222223,0.14758080761568465,0.160975584139761,0.02825200450820049,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,45,10,0.3286,0.01460294045789286,0.4658888888888889,0.16828162604393776,0.15889217929849137,0.02780412769600322,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,46,10,0.31984999999999997,0.016817270173879354,0.5138333333333334,0.1499854484098404,0.15769720679883426,0.025068237406823998,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,47,10,0.33640000000000003,0.014868222869979245,0.5234444444444446,0.1325183755274135,0.15588569103317101,0.023062345995292194,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,48,10,0.3431,0.01849104970657324,0.5301111111111111,0.09341285118503789,0.15577668223408836,0.02462470195099823,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,49,10,0.34149999999999997,0.016018955177045064,0.585,0.08656856959207328,0.15473347940765197,0.02606967150447626,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,50,10,0.34104999999999996,0.01876170381777713,0.5355,0.145051460630441,0.15059913651418305,0.02072443837113706,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
