dataset,client_count,attacker_count,cohort_mode,variant,trust_estimator,attack_scenario,noniid_alpha,repeat,stage,attacker_fraction,normal_nodes,target_initial_limited_rate,target_initial_admitted_rate,normal_initial_admitted_rate,target_onboarding_seconds_mean,normal_onboarding_seconds_mean,target_returned_updates_after_start,target_aggregated_updates_after_start,target_effective_aggregation_share_after_start,target_rffl_removals,normal_rffl_removals,update_payload_bytes,server_processing_seconds,configuration_runtime_seconds,controller_state_bytes,configured_access_lease_full_updates,final_accuracy,final_backdoor_asr,total_rounds,target_full_access_round_mean,target_promoted_rate,target_effective_aggregation_share_early,target_effective_aggregation_share_late,backdoor_asr_auc_after_start,backdoor_asr_at_round_8,backdoor_asr_growth_round_8_to_final,first_round_asr_ge_10pct,first_round_asr_ge_20pct,first_round_asr_ge_30pct,target_effective_aggregation_share_sustained,target_limited_returned_update_rate_after_start,target_full_weight_aggregated_update_rate_after_start,target_lease_expirations,target_lease_renewals,normal_lease_expirations,lease_full_updates
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.1,6,formal,0.1,18,1.0,0.0,1.0,3.345191240310669,2.9250706699159412,90,90,0.16117999999999993,0,0,122920000,62.66741657,128.1901771,8318719,5,0.3035,0.29444444444444445,50,5.0,1.0,0.16118,0.16117999999999988,0.1904040404040404,0.014444444444444444,0.28,7.0,7.0,9.0,0.16117999999999988,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.1,7,formal,0.1,18,1.0,0.0,1.0,3.0876461267471313,6.654764003223843,90,90,0.04747999999999984,0,0,122920000,58.86886951,153.906975,8322767,5,0.3145,0.06666666666666667,50,5.0,1.0,0.04748000000000001,0.04747999999999983,0.043251262626262624,0.009444444444444445,0.05722222222222222,6.0,6.0,nan,0.04747999999999983,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.1,8,formal,0.1,18,1.0,0.0,1.0,3.501432180404663,6.315272768338521,90,90,0.10113999999999984,0,0,122920000,59.3165381,153.4730019,8417023,5,0.3155,0.009444444444444445,50,5.0,1.0,0.10114000000000004,0.10113999999999995,0.06763257575757577,0.04833333333333333,-0.03888888888888889,7.0,28.0,nan,0.10113999999999995,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.1,9,formal,0.1,18,1.0,0.0,1.0,2.6747430562973022,14.483658207787407,90,90,0.10209999999999989,0,0,122920000,62.80841904,185.2156166,8339199,5,0.3365,0.049444444444444444,50,5.0,1.0,0.10209999999999995,0.10209999999999989,0.0756818181818182,0.0005555555555555556,0.04888888888888889,7.0,9.0,9.0,0.10209999999999989,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,10,0,formal,0.1,18,1.0,0.0,1.0,2.9336280822753906,9.699314249886406,90,90,0.10683999999999985,0,0,122920000,60.38016275000001,215.8561653,8335079,5,0.341,0.0011111111111111111,50,5.0,1.0,0.10684,0.10683999999999996,0.084614898989899,0.005555555555555556,-0.0044444444444444444,6.0,12.0,nan,0.10683999999999996,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,10,1,formal,0.1,18,1.0,0.0,1.0,2.7439301013946533,14.587143275472853,90,90,0.09832000000000017,0,0,122920000,59.23493812999999,180.1381742,8310479,5,0.378,0.08555555555555555,50,5.0,1.0,0.09831999999999995,0.0983200000000002,0.07415404040404039,0.47333333333333333,-0.3877777777777778,8.0,8.0,8.0,0.0983200000000002,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,10,2,formal,0.1,18,1.0,0.0,1.0,2.6948466300964355,16.09606685903337,90,90,0.10746000000000026,0,0,122920000,57.94907841000001,179.4114168,8343223,5,0.3225,0.15555555555555556,50,5.0,1.0,0.10745999999999996,0.1074600000000003,0.0910227272727273,0.20722222222222222,-0.051666666666666666,8.0,8.0,13.0,0.1074600000000003,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,10,3,formal,0.1,18,1.0,0.0,1.0,2.914799451828003,14.796890881326464,90,90,0.10071999999999989,0,0,122920000,57.31005377,183.8335468,8330959,5,0.3535,0.03222222222222222,50,5.0,1.0,0.10071999999999998,0.10072000000000002,0.06589646464646465,0.03666666666666667,-0.004444444444444445,14.0,16.0,nan,0.10072000000000002,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,10,4,formal,0.1,18,1.0,0.0,1.0,3.3364148139953613,11.427112208472359,90,90,0.09862000000000007,0,0,122920000,62.313793819999994,185.4673297,8318671,5,0.342,0.08611111111111111,50,5.0,1.0,0.09861999999999999,0.09862000000000014,0.07902146464646466,0.021666666666666667,0.06444444444444444,6.0,6.0,6.0,0.09862000000000014,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,10,5,formal,0.1,18,1.0,0.0,1.0,3.3523268699645996,11.276957591374716,90,90,0.1144199999999997,0,0,122920000,62.867423059999986,159.1634309,8417023,5,0.3505,0.017222222222222222,50,5.0,1.0,0.11441999999999997,0.11441999999999972,0.07429292929292931,0.0044444444444444444,0.012777777777777777,10.0,13.0,nan,0.11441999999999972,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,10,6,formal,0.1,18,1.0,0.0,1.0,3.6428695917129517,3.08811084429423,90,90,0.09894000000000039,0,0,122920000,60.423552480000005,128.7597403,8339199,5,0.341,0.041666666666666664,50,5.0,1.0,0.09893999999999997,0.09894000000000051,0.09045454545454547,0.0011111111111111111,0.04055555555555555,7.0,11.0,15.0,0.09894000000000051,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,10,7,formal,0.1,18,1.0,0.0,1.0,3.414823293685913,6.207498643133375,90,90,0.0997999999999997,0,0,122920000,60.89098557000002,154.1836206,8416999,5,0.3455,0.005,50,5.0,1.0,0.09979999999999996,0.09979999999999975,0.07673611111111113,0.05555555555555555,-0.050555555555555555,14.0,16.0,nan,0.09979999999999975,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,10,8,formal,0.1,18,1.0,0.0,1.0,2.9992202520370483,6.522093402014838,90,90,0.10217999999999984,0,0,122920000,60.809055810000004,153.975559,8310455,5,0.3145,0.16444444444444445,50,5.0,1.0,0.10218000000000002,0.10217999999999967,0.061748737373737386,0.011111111111111112,0.15333333333333335,10.0,10.0,nan,0.10217999999999967,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,10,9,formal,0.1,18,1.0,0.0,1.0,2.7455973625183105,14.348985777960884,90,90,0.10743999999999986,0,0,122920000,62.76743481,185.4568717,8322719,5,0.3055,0.027777777777777776,50,5.0,1.0,0.10744000000000004,0.10743999999999984,0.053106060606060594,0.04666666666666667,-0.018888888888888893,17.0,21.0,41.0,0.10743999999999984,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.1,0,formal,0.1,18,1.0,0.0,1.0,3.3287911415100098,9.762123650974697,90,90,0.08169999999999979,0,0,122920000,57.85455495999999,210.021005,8306383,5,0.2895,0.29388888888888887,50,5.0,1.0,0.0817,0.0816999999999998,0.20282828282828289,0.2838888888888889,0.009999999999999953,6.0,8.0,15.0,0.0816999999999998,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.1,1,formal,0.1,18,1.0,0.0,1.0,3.0692769289016724,14.67146360874176,90,90,0.11077999999999995,0,0,122920000,67.14084324999999,191.5737329,8314527,5,0.327,0.15666666666666668,50,5.0,1.0,0.11078,0.1107799999999999,0.35297348484848484,0.01611111111111111,0.14055555555555557,7.0,7.0,9.0,0.1107799999999999,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.1,2,formal,0.1,18,1.0,0.0,1.0,2.352498769760132,16.258399897151524,90,90,0.1208600000000004,0,0,122920000,68.42519584000001,196.5803795,8425191,5,0.3395,0.7227777777777777,50,5.0,1.0,0.12086000000000001,0.12086000000000043,0.4170896464646464,0.4127777777777778,0.30999999999999994,7.0,7.0,8.0,0.12086000000000043,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.1,3,formal,0.1,18,1.0,0.0,1.0,3.215283989906311,14.637230343288845,90,90,0.02808000000000006,0,0,122920000,65.94053538000001,191.8759456,8412879,5,0.286,0.050555555555555555,50,5.0,1.0,0.02808,0.028080000000000074,0.09482323232323232,0.17833333333333334,-0.1277777777777778,8.0,25.0,25.0,0.028080000000000074,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.1,4,formal,0.1,18,1.0,0.0,1.0,3.100270986557007,11.855894737773472,90,90,0.04242000000000005,0,0,122920000,64.17030081,191.8371904,8318647,5,0.2955,0.17777777777777778,50,5.0,1.0,0.042420000000000006,0.042420000000000055,0.1204671717171717,0.007222222222222222,0.17055555555555557,6.0,6.0,27.0,0.042420000000000055,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.1,5,formal,0.1,18,1.0,0.0,1.0,3.0952372550964355,11.2906045516332,90,90,0.013480000000000025,0,0,122920000,65.07632100000001,160.7152061,8421047,5,0.331,0.055,50,5.0,1.0,0.013480000000000002,0.013480000000000028,0.08629419191919192,0.16444444444444445,-0.10944444444444446,6.0,6.0,nan,0.013480000000000028,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.1,6,formal,0.1,18,1.0,0.0,1.0,3.998204231262207,3.4377465380562677,90,90,0.16117999999999996,0,0,122920000,67.84340234,135.5127412,8326863,5,0.313,0.8661111111111112,50,5.0,1.0,0.16118,0.1611799999999999,0.5226073232323232,0.8238888888888889,0.04222222222222227,6.0,6.0,6.0,0.1611799999999999,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.1,7,formal,0.1,18,1.0,0.0,1.0,3.1453016996383667,6.429903785387675,90,90,0.04747999999999985,0,0,122920000,64.50084401999999,155.3526089,8322743,5,0.3025,0.10277777777777777,50,5.0,1.0,0.04748000000000001,0.047479999999999835,0.06780934343434342,0.0022222222222222222,0.10055555555555555,6.0,6.0,6.0,0.047479999999999835,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.1,8,formal,0.1,18,1.0,0.0,1.0,3.2362353801727295,6.757168915536669,90,90,0.10113999999999981,0,0,122920000,65.79696625000001,160.6869195,8412855,5,0.292,0.24222222222222223,50,5.0,1.0,0.10114000000000001,0.10113999999999992,0.2812878787878788,0.017222222222222222,0.225,9.0,13.0,15.0,0.10113999999999992,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.1,9,formal,0.1,18,1.0,0.0,1.0,2.8685975074768066,14.483534971872965,90,90,0.1020999999999999,0,0,122920000,64.27924177,187.3857549,8302263,5,0.321,0.3605555555555556,50,5.0,1.0,0.10209999999999997,0.10209999999999989,0.3421401515151514,0.29833333333333334,0.062222222222222234,6.0,6.0,6.0,0.10209999999999989,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,10,0,formal,0.1,18,1.0,0.0,1.0,3.463183283805847,9.66290126906501,90,90,0.10683999999999988,0,0,122920000,55.5749422,210.5488234,8453911,5,0.346,0.4583333333333333,50,5.0,1.0,0.10684000000000002,0.10683999999999994,0.35986742424242424,0.008888888888888889,0.4494444444444444,7.0,12.0,12.0,0.10683999999999994,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,10,1,formal,0.1,18,1.0,0.0,1.0,3.4514578580856323,14.568592574861315,90,90,0.09832000000000014,0,0,122920000,57.862401790000014,179.8705036,8306359,5,0.32,0.29444444444444445,50,5.0,1.0,0.09831999999999995,0.0983200000000002,0.29107323232323234,0.08944444444444444,0.20500000000000002,6.0,6.0,6.0,0.0983200000000002,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,10,2,formal,0.1,18,1.0,0.0,1.0,3.728447198867798,16.298611958821613,90,90,0.10746000000000026,0,0,122920000,57.56698175999999,180.3038461,8408783,5,0.309,0.8111111111111111,50,5.0,1.0,0.10745999999999996,0.10746000000000026,0.34814393939393945,0.14333333333333334,0.6677777777777778,6.0,11.0,13.0,0.10746000000000026,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,10,3,formal,0.1,18,1.0,0.0,1.0,2.812762975692749,14.58088833755917,90,90,0.10071999999999989,0,0,122920000,57.12346994000001,179.1577436,8416951,5,0.3185,0.5338888888888889,50,5.0,1.0,0.10071999999999996,0.10071999999999999,0.3329482323232323,0.09833333333333333,0.43555555555555553,7.0,7.0,7.0,0.10071999999999999,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,10,4,formal,0.1,18,1.0,0.0,1.0,2.9546183347702026,11.518928355640835,90,90,0.09862000000000004,0,0,122920000,56.61439807000001,179.3013616,8322839,5,0.312,0.5244444444444445,50,5.0,1.0,0.09861999999999997,0.0986200000000001,0.30224116161616155,0.17666666666666667,0.34777777777777785,7.0,7.0,7.0,0.0986200000000001,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,10,5,formal,0.1,18,1.0,0.0,1.0,2.9937143325805664,11.016522857877943,90,90,0.11441999999999967,0,0,122920000,57.326753950000004,148.3303953,8302263,5,0.3165,0.8138888888888889,50,5.0,1.0,0.11442,0.11441999999999969,0.3823169191919191,0.0077777777777777776,0.8061111111111111,6.0,6.0,6.0,0.11441999999999969,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,10,6,formal,0.1,18,1.0,0.0,1.0,3.1300084590911865,3.2048425012164645,90,90,0.09894000000000037,0,0,122920000,55.96735012000001,117.4167875,8314575,5,0.3195,0.37722222222222224,50,5.0,1.0,0.09893999999999999,0.09894000000000049,0.33489898989898986,0.07,0.30722222222222223,7.0,7.0,7.0,0.09894000000000049,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,10,7,formal,0.1,18,1.0,0.0,1.0,2.902816891670227,6.301266961627537,90,90,0.09979999999999968,0,0,122920000,58.10712119000001,154.3144349,8314575,5,0.316,0.6938888888888889,50,5.0,1.0,0.09979999999999996,0.09979999999999975,0.3906376262626262,0.43722222222222223,0.25666666666666665,6.0,6.0,7.0,0.09979999999999975,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,10,8,formal,0.1,18,1.0,0.0,1.0,2.64544939994812,6.432646724912855,90,90,0.10217999999999983,0,0,122920000,56.92212077000002,148.5447267,8318695,5,0.3135,0.24555555555555555,50,5.0,1.0,0.10218000000000002,0.10217999999999967,0.3664835858585858,0.025555555555555557,0.22,7.0,7.0,13.0,0.10217999999999967,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,10,9,formal,0.1,18,1.0,0.0,1.0,3.380980610847473,14.589466982417637,90,90,0.10743999999999987,0,0,122920000,57.65888255000001,179.4859195,8318695,5,0.3135,0.765,50,5.0,1.0,0.10744000000000005,0.10743999999999984,0.35333333333333333,0.06666666666666667,0.6983333333333334,6.0,7.0,19.0,0.10743999999999984,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.1,0,formal,0.1,18,0.0,1.0,1.0,2.5497591495513916,9.723375134997898,90,90,0.09333760039702457,0,0,122920000,71.86094616999998,227.279378,8318719,5,0.3005,0.050555555555555555,50,1.0,1.0,0.08133099209334504,0.09450897681960989,0.03404671717171717,0.005555555555555556,0.045,7.0,nan,nan,0.09450897681960989,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.1,1,formal,0.1,18,0.0,1.0,1.0,2.7240504026412964,14.284500930044386,90,90,0.11749667786887993,0,0,122920000,64.65772898999998,189.6228841,8318719,5,0.2895,0.07055555555555555,50,1.0,1.0,0.12266169591996275,0.11699277367144752,0.08922348484848484,0.33055555555555555,-0.26,6.0,6.0,8.0,0.11699277367144752,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.1,2,formal,0.1,18,0.0,1.0,1.0,3.3076318502426147,16.15065692530738,90,90,0.10249693871776965,0,0,122920000,65.08761336999999,185.4875233,8306359,5,0.3155,0.10111111111111111,50,1.0,1.0,0.07279923249999998,0.10539427591822718,0.0914520202020202,0.0005555555555555556,0.10055555555555555,7.0,13.0,19.0,0.10539427591822718,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.1,3,formal,0.1,18,0.0,1.0,1.0,2.6769299507141113,14.615716298421225,90,90,0.10858849314028696,0,0,122920000,57.355251519999996,179.8864385,8322767,5,0.3165,0.02388888888888889,50,1.0,1.0,0.09377330976556672,0.11003387688530789,0.07163510101010105,0.03611111111111111,-0.012222222222222218,6.0,9.0,nan,0.11003387688530789,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.1,4,formal,0.1,18,0.0,1.0,1.0,3.475033164024353,11.364615413877699,90,90,0.09262643222222225,0,0,122920000,58.26769131,180.139773,8306383,5,0.319,0.02388888888888889,50,1.0,1.0,0.10871136250000005,0.0910571707317073,0.06189393939393941,0.09722222222222222,-0.07333333333333333,7.0,7.0,nan,0.0910571707317073,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.1,5,formal,0.1,18,0.0,1.0,1.0,2.4762368202209473,11.201311137941149,90,90,0.10644009167382228,0,0,122920000,57.15121885000001,149.1977884,8298191,5,0.3305,0.056666666666666664,50,1.0,1.0,0.11141743472145638,0.1059544972282261,0.061534090909090906,0.013333333333333334,0.04333333333333333,7.0,7.0,7.0,0.1059544972282261,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.1,6,formal,0.1,18,0.0,1.0,1.0,2.924895167350769,3.0322486956914267,90,90,0.11340555373655319,0,0,122920000,66.18425210000001,134.6641425,8408759,5,0.318,0.3022222222222222,50,1.0,1.0,0.09907317574304882,0.11480383451035367,0.14739267676767678,0.06555555555555556,0.23666666666666666,9.0,9.0,9.0,0.11480383451035367,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.1,7,formal,0.1,18,0.0,1.0,1.0,2.6778913736343384,6.334379262394375,90,90,0.1159309449146513,0,0,122920000,65.46033131999998,160.6931009,8310479,5,0.3145,0.044444444444444446,50,1.0,1.0,0.11633561133664387,0.11589146526328221,0.03938131313131313,0.03111111111111111,0.013333333333333336,12.0,nan,nan,0.11589146526328221,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.1,8,formal,0.1,18,0.0,1.0,1.0,2.5215946435928345,6.540879156854418,90,90,0.12165506200000008,0,1,121567880,62.298099900000004,154.4999699,8326839,5,0.336,0.09111111111111111,50,1.0,1.0,0.0836050052090125,0.12536726265234943,0.062178030303030304,0.0,0.09111111111111111,7.0,7.0,13.0,0.12536726265234943,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.1,9,formal,0.1,18,0.0,1.0,1.0,2.8599584102630615,14.537722640567356,90,90,0.11962663969802667,0,0,122920000,65.49558126999999,186.2812834,8318695,5,0.3375,0.06888888888888889,50,1.0,1.0,0.09993849250000002,0.12154743454520922,0.07548611111111111,0.0005555555555555556,0.06833333333333333,7.0,20.0,nan,0.12154743454520922,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,10,0,formal,0.1,18,0.0,1.0,1.0,2.750277876853943,9.867177036073473,90,90,0.14272431717475068,0,2,117019840,58.094475720000005,210.3065726,8199887,5,0.3235,0.013888888888888888,50,1.0,1.0,0.10421074750000003,0.1464817386018515,0.07502525252525254,0.017777777777777778,-0.0038888888888888896,10.0,12.0,12.0,0.1464817386018515,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,10,1,formal,0.1,18,0.0,1.0,1.0,3.5329869985580444,14.742173194885254,85,85,0.08420493094502547,1,0,122305400,58.213395949999985,179.5738212,8289975,5,0.3355,0.03111111111111111,50,1.0,1.0,0.0936868817973484,0.08327986256089732,0.07331439393939394,0.16277777777777777,-0.13166666666666665,6.0,15.0,nan,0.08327986256089732,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,10,2,formal,0.1,18,0.0,1.0,1.0,2.5319913625717163,16.06215669049157,90,90,0.12769866967386312,0,2,114561440,55.18392979999999,173.8038754,8101583,5,0.352,0.09277777777777778,50,1.0,1.0,0.09209941273024852,0.1311717679128998,0.08530303030303032,0.3527777777777778,-0.26,6.0,6.0,8.0,0.1311717679128998,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,10,3,formal,0.1,18,0.0,1.0,1.0,2.8317015171051025,14.629380901654562,90,90,0.10607750974413774,0,0,122920000,59.91057754999998,184.2328856,8351463,5,0.355,0.04555555555555556,50,1.0,1.0,0.10227120852271208,0.10644885620141357,0.06210227272727273,0.2238888888888889,-0.17833333333333334,8.0,8.0,nan,0.10644885620141357,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,10,4,formal,0.1,18,0.0,1.0,1.0,2.6405848264694214,11.57117341624366,79,79,0.0824446803687905,1,2,115421880,58.96687403,179.8154443,8089223,5,0.34,0.028888888888888888,50,1.0,1.0,0.09983331150166687,0.08074822852901922,0.0816540404040404,0.18944444444444444,-0.16055555555555556,8.0,12.0,42.0,0.08074822852901922,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,10,5,formal,0.1,18,0.0,1.0,1.0,3.0339388847351074,10.985485977596706,90,90,0.1005115474238137,0,3,118617800,58.85034408999999,153.7218888,8187551,5,0.307,0.0005555555555555556,50,1.0,1.0,0.10167388224581528,0.10039814890389565,0.07582702020202016,0.0011111111111111111,-0.0005555555555555556,6.0,9.0,9.0,0.10039814890389565,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,10,6,formal,0.1,18,0.0,1.0,1.0,3.184167742729187,3.035073479016622,86,86,0.10783692415033089,1,0,122428320,59.55417459999998,122.9637577,8326863,5,0.3385,0.0011111111111111111,50,1.0,1.0,0.12417089656871824,0.10624336585365848,0.07056186868686869,0.0016666666666666668,-0.0005555555555555557,7.0,15.0,15.0,0.10624336585365848,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,10,7,formal,0.1,18,0.0,1.0,1.0,3.1058989763259888,6.4212236404418945,90,90,0.11274216634096712,0,2,116896920,57.73053019999999,154.4814842,8236799,5,0.354,0.02,50,1.0,1.0,0.11452647828210286,0.1125680871248838,0.1025189393939394,0.2238888888888889,-0.2038888888888889,6.0,6.0,6.0,0.1125680871248838,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,10,8,formal,0.1,18,0.0,1.0,1.0,2.6657711267471313,6.562861469056871,90,90,0.12860333146982014,0,2,120338680,62.76305205999999,154.0905177,8318695,5,0.347,0.085,50,1.0,1.0,0.11705144162211417,0.1297303451219514,0.09021464646464648,0.015555555555555555,0.06944444444444445,10.0,13.0,22.0,0.1297303451219514,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,10,9,formal,0.1,18,0.0,1.0,1.0,2.883531928062439,14.360068851047092,90,90,0.11880836116391474,0,2,118494880,58.46887268999999,179.8109766,8203935,5,0.2805,0.03388888888888889,50,1.0,1.0,0.09969746074773095,0.12067283923886017,0.06756944444444445,0.012777777777777779,0.021111111111111115,9.0,10.0,nan,0.12067283923886017,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.1,0,formal,0.1,18,0.0,1.0,1.0,2.4721142053604126,9.816764858033922,49,49,0.05373179436086165,1,0,117880280,61.856064300000014,215.4223579,8232655,5,0.311,0.235,50,1.0,1.0,0.06997112930028869,0.052147468986233514,0.14550505050505047,0.0,0.235,6.0,6.0,6.0,0.052147468986233514,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.1,1,formal,0.1,18,0.0,1.0,1.0,3.4426757097244263,14.551258073912727,90,90,0.09227896996233576,0,0,122920000,65.21942466,185.4773318,8310479,5,0.339,0.4477777777777778,50,1.0,1.0,0.11255851500000001,0.09030047775919607,0.21292929292929294,0.20055555555555554,0.24722222222222223,6.0,6.0,6.0,0.09030047775919607,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.1,2,formal,0.1,18,0.0,1.0,1.0,2.7481682300567627,16.111096991433037,80,80,0.08530994763138654,1,0,121690800,62.635930830000014,179.8815473,8347343,5,0.274,0.6094444444444445,50,1.0,1.0,0.08847741,0.08500092691219599,0.3347222222222223,0.4711111111111111,0.13833333333333336,8.0,8.0,8.0,0.08500092691219599,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.1,3,formal,0.1,18,0.0,1.0,1.0,2.838155508041382,15.013106955422295,90,90,0.11279972135839995,0,0,122920000,59.227726709999985,179.3702541,8335079,5,0.3135,0.21888888888888888,50,1.0,1.0,0.08285483249999999,0.11572117393066375,0.2267234848484849,0.23722222222222222,-0.01833333333333334,6.0,6.0,6.0,0.11572117393066375,0.0,1.0,0,0,0,0
